date_time,traffic_volume
2017-05-23 05:00:00,2325.945948658975
2017-05-23 06:00:00,3338.11822813098
2017-05-23 07:00:00,2740.48630047208
2017-05-23 08:00:00,2623.4510148216195
2017-05-23 09:00:00,2650.760209001939
2017-05-23 10:00:00,4106.5647665807
2017-05-23 11:00:00,2706.385211215884
2017-05-23 11:00:00,4140.8916376558755
2017-05-23 12:00:00,2702.539837981751
2017-05-23 12:00:00,4146.04243759778
2017-05-23 13:00:00,2722.2351709019235
2017-05-23 14:00:00,2746.9505310120558
2017-05-23 15:00:00,3258.562363692875
2017-05-23 16:00:00,3258.9028093730867
2017-05-23 17:00:00,2757.406152350669
2017-05-23 18:00:00,2584.9209367333947
2017-05-23 19:00:00,3357.841011687212
2017-05-23 20:00:00,4095.4183679934667
2017-05-23 21:00:00,2628.2343942001285
2017-05-23 22:00:00,2593.4126712191223
2017-05-23 23:00:00,3284.959467739041
2017-05-24 00:00:00,2431.477559597276
2017-05-24 01:00:00,2285.8685595806564
2017-05-24 02:00:00,2260.659564473851
2017-05-24 03:00:00,2376.283736062156
2017-05-24 04:00:00,3254.580984348871
2017-05-24 05:00:00,2258.237085581656
2017-05-24 06:00:00,2233.6897503799355
2017-05-24 07:00:00,2452.4067274825575
2017-05-24 08:00:00,2755.4922404194135
2017-05-24 09:00:00,2801.705819529305
2017-05-24 10:00:00,2522.776044711567
2017-05-24 11:00:00,2842.327703076707
2017-05-24 12:00:00,2557.595121382562
2017-05-24 13:00:00,3438.1529398892394
2017-05-24 14:00:00,2870.833151027649
2017-05-24 15:00:00,2888.2690693733143
2017-05-24 16:00:00,2598.4675505400173
2017-05-24 17:00:00,2604.8232444748455
2017-05-24 18:00:00,2905.9635420515833
2017-05-24 19:00:00,2910.6342544727227
2017-05-24 20:00:00,2899.7832049907065
2017-05-24 21:00:00,2814.035510269119
2017-05-24 22:00:00,3369.942207061981
2017-05-24 23:00:00,2791.52661242904
2017-05-25 00:00:00,2816.330546253698
2017-05-25 01:00:00,3390.521137364684
2017-05-25 02:00:00,3372.2428900361274
2017-05-25 03:00:00,3438.5989446766716
2017-05-25 04:00:00,3392.17854074377
2017-05-25 05:00:00,3368.0586405033855
2017-05-25 06:00:00,3364.566637483488
2017-05-25 07:00:00,3423.276488887044
2017-05-25 07:00:00,2915.798408785009
2017-05-25 08:00:00,2350.6948603778856
2017-05-25 09:00:00,2408.4817910119264
2017-05-25 10:00:00,2456.2113513833483
2017-05-25 11:00:00,2617.633421015589
2017-05-25 12:00:00,2636.467979003103
2017-05-25 13:00:00,2651.513361008271
2017-05-25 14:00:00,2665.3166223301823
2017-05-25 15:00:00,3492.9148168409774
2017-05-25 16:00:00,2609.199382144907
2017-05-25 17:00:00,2725.7530154810893
2017-05-25 18:00:00,3505.272088072266
2017-05-25 19:00:00,3514.1179851886804
2017-05-25 20:00:00,3480.280397479715
2017-05-25 21:00:00,4166.888796280458
2017-05-25 21:00:00,2748.5481743757023
2017-05-25 22:00:00,2713.986698864203
2017-05-25 23:00:00,2626.1000388042644
2017-05-26 00:00:00,2621.27750612816
2017-05-26 01:00:00,3395.632786181853
2017-05-26 02:00:00,2500.069478345882
2017-05-26 03:00:00,3362.536067839189
2017-05-26 04:00:00,3351.385765942827
2017-05-26 05:00:00,2460.4229739981
2017-05-26 06:00:00,2460.705158036465
2017-05-26 07:00:00,3458.9353159202233
2017-05-26 08:00:00,2888.0416478995435
2017-05-26 09:00:00,2502.3603346089503
2017-05-26 10:00:00,2975.487905124225
2017-05-26 11:00:00,2887.7891206535637
2017-05-26 12:00:00,3494.8367569261445
2017-05-26 13:00:00,3535.3293532970583
2017-05-26 14:00:00,3496.6730317488527
2017-05-26 15:00:00,3504.7263341456546
2017-05-26 16:00:00,2456.2083594096493
2017-05-26 17:00:00,3520.905819987577
2017-05-26 18:00:00,3526.6539658339057
2017-05-26 19:00:00,2501.0442740857407
2017-05-26 20:00:00,2373.1083061829586
2017-05-26 21:00:00,2342.819565734333
2017-05-26 22:00:00,2282.511523991853
2017-05-26 23:00:00,2477.4393335277837
2017-05-27 00:00:00,2292.4681102162886
2017-05-27 01:00:00,2253.263849331848
2017-05-27 02:00:00,2271.002739599531
2017-05-27 03:00:00,2247.6392203208425
2017-05-27 04:00:00,2245.903344259663
2017-05-27 05:00:00,2305.220891403157
2017-05-27 06:00:00,2276.4960256811564
2017-05-27 07:00:00,2320.845255798912
2017-05-27 08:00:00,3364.8202683245695
2017-05-27 09:00:00,3436.5507016012048
2017-05-27 10:00:00,2473.28647847069
2017-05-27 11:00:00,3501.285245862184
2017-05-27 12:00:00,2507.202101921004
2017-05-27 13:00:00,2811.6225141909413
2017-05-27 14:00:00,2854.7191776769205
2017-05-27 15:00:00,2567.7140297950664
2017-05-27 16:00:00,2490.8655830094704
2017-05-27 17:00:00,2439.7904421601243
2017-05-27 18:00:00,3563.6576612240947
2017-05-27 19:00:00,3545.1274281597066
2017-05-27 20:00:00,3581.4503356776
2017-05-27 21:00:00,2388.961556535496
2017-05-27 22:00:00,2187.643619355673
2017-05-27 23:00:00,2413.020688573948
2017-05-28 00:00:00,2349.5468936018333
2017-05-28 01:00:00,2455.5867830421585
2017-05-28 02:00:00,2324.665695860146
2017-05-28 03:00:00,2381.5293287701916
2017-05-28 04:00:00,2422.632511366616
2017-05-28 05:00:00,2285.9316800068236
2017-05-28 06:00:00,3324.8013022237014
2017-05-28 07:00:00,2273.919168439559
2017-05-28 08:00:00,2356.253646690471
2017-05-28 09:00:00,2381.2845216286332
2017-05-28 10:00:00,3461.824685264409
2017-05-28 11:00:00,2655.531646032373
2017-05-28 12:00:00,2669.6686368197606
2017-05-28 13:00:00,2698.3223553849302
2017-05-28 14:00:00,2809.939752033429
2017-05-28 15:00:00,2861.2215343272305
2017-05-28 16:00:00,2031.807294213323
2017-05-28 16:00:00,5089.409830995089
2017-05-28 17:00:00,2044.0890324300171
2017-05-28 18:00:00,2551.505752895447
2017-05-28 19:00:00,3535.462692916908
2017-05-28 20:00:00,2672.498302496343
2017-05-28 21:00:00,1958.3588818735798
2017-05-28 21:00:00,2668.933883841664
2017-05-28 22:00:00,1900.1459533689804
2017-05-28 22:00:00,5011.495460410945
2017-05-28 23:00:00,2389.022740684786
2017-05-29 00:00:00,3339.2324418692483
2017-05-29 01:00:00,5019.868801419825
2017-05-29 02:00:00,4058.6754096290115
2017-05-29 03:00:00,2642.629791057139
2017-05-29 04:00:00,2776.620469139963
2017-05-29 05:00:00,2341.726509251521
2017-05-29 06:00:00,2781.8697996672977
2017-05-29 07:00:00,2410.1729253039493
2017-05-29 08:00:00,2752.1796954636775
2017-05-29 09:00:00,2751.261831603155
2017-05-29 10:00:00,2716.044200467038
2017-05-29 11:00:00,2600.542282311279
2017-05-29 11:00:00,3604.7725811213677
2017-05-29 12:00:00,2876.782643031694
2017-05-29 12:00:00,3924.8475877126666
2017-05-29 13:00:00,2445.811039612739
2017-05-29 14:00:00,2634.901803388888
2017-05-29 15:00:00,2431.8088745063656
2017-05-29 16:00:00,2465.3724786528974
2017-05-29 17:00:00,3033.975290221511
2017-05-29 18:00:00,4855.242063864637
2017-05-29 19:00:00,2472.0508238166076
2017-05-29 20:00:00,2335.6818068688153
2017-05-29 21:00:00,3004.181228584827
2017-05-29 22:00:00,2133.0136634593136
2017-05-29 23:00:00,2118.6893543175174
2017-05-30 00:00:00,3114.486163780955
2017-05-30 01:00:00,3083.6595121961923
2017-05-30 02:00:00,2048.416602409103
2017-05-30 03:00:00,2198.578353267698
2017-05-30 04:00:00,3140.7352171604034
2017-05-30 05:00:00,3200.11415700677
2017-05-30 06:00:00,2739.8726445166335
2017-05-30 07:00:00,2672.228959736895
2017-05-30 08:00:00,2662.100606677845
2017-05-30 09:00:00,2548.6105724338113
2017-05-30 10:00:00,2619.994136732019
2017-05-30 11:00:00,2611.240723698789
2017-05-30 12:00:00,2455.5415290914034
2017-05-30 13:00:00,2636.4363119512627
2017-05-30 13:00:00,3892.0081835938304
2017-05-30 14:00:00,2532.053055145856
2017-05-30 15:00:00,2575.72908314963
2017-05-30 16:00:00,2589.2561222482555
2017-05-30 17:00:00,2731.155804516123
2017-05-30 18:00:00,2480.833187857473
2017-05-30 19:00:00,2729.6480439900593
2017-05-30 20:00:00,2678.2463581427082
2017-05-30 21:00:00,2383.824195994139
2017-05-30 22:00:00,2377.171671875916
2017-05-30 23:00:00,2231.4884397711357
2017-05-31 00:00:00,2392.069685802342
2017-05-31 01:00:00,2432.7703186163653
2017-05-31 02:00:00,3266.19631803711
2017-05-31 03:00:00,2276.3701780667425
2017-05-31 04:00:00,2323.3051586795073
2017-05-31 05:00:00,2308.8220355615313
2017-05-31 06:00:00,2306.360454429072
2017-05-31 07:00:00,2310.0154157217994
2017-05-31 08:00:00,3344.5473270294638
2017-05-31 09:00:00,2335.351795829023
2017-05-31 10:00:00,2373.1385401107727
2017-05-31 11:00:00,2411.7243593638796
2017-05-31 12:00:00,3561.141690672705
2017-05-31 13:00:00,2419.4819382307796
2017-05-31 14:00:00,2535.0400770741353
2017-05-31 15:00:00,2370.8116360485365
2017-05-31 16:00:00,2367.418352246902
2017-05-31 17:00:00,2556.426692637059
2017-05-31 18:00:00,2439.999217142821
2017-05-31 19:00:00,2576.8395659991274
2017-05-31 20:00:00,3711.530708717821
2017-05-31 21:00:00,2459.482822165448
2017-05-31 22:00:00,2418.5569524343764
2017-05-31 23:00:00,2360.0303592922364
2017-06-01 00:00:00,2368.9822495143817
2017-06-01 01:00:00,2301.664185560342
2017-06-01 02:00:00,2348.085771889978
2017-06-01 03:00:00,3417.5479679474342
2017-06-01 04:00:00,2239.885352301183
2017-06-01 05:00:00,2187.270034043516
2017-06-01 06:00:00,2245.2891264492946
2017-06-01 07:00:00,2210.645823000935
2017-06-01 08:00:00,2228.97720174014
2017-06-01 09:00:00,2255.133343550644
2017-06-01 10:00:00,2369.115974345322
2017-06-01 11:00:00,2484.1454312866035
2017-06-01 12:00:00,2433.4776833538745
2017-06-01 13:00:00,3420.6330094403825
2017-06-01 14:00:00,3292.309344476371
2017-06-01 15:00:00,3364.218343335872
2017-06-01 16:00:00,3273.904471570577
2017-06-01 17:00:00,2434.584511316919
2017-06-01 18:00:00,2392.7635043277505
2017-06-01 19:00:00,2661.2645214283402
2017-06-01 20:00:00,2550.3678994048523
2017-06-01 21:00:00,2533.1398238649117
2017-06-01 22:00:00,2471.949750229237
2017-06-01 23:00:00,2445.119082261598
2017-06-02 00:00:00,2419.951541577758
2017-06-02 01:00:00,2458.2220792436246
2017-06-02 02:00:00,2361.5975536889073
2017-06-02 03:00:00,2370.9068050644864
2017-06-02 04:00:00,2340.292198321985
2017-06-02 05:00:00,2395.112760244102
2017-06-02 06:00:00,2380.8798009950324
2017-06-02 07:00:00,3648.1502989975493
2017-06-02 08:00:00,3701.1580302580765
2017-06-02 09:00:00,2539.219202658067
2017-06-02 10:00:00,2603.024748528658
2017-06-02 11:00:00,3824.3302688917743
2017-06-02 12:00:00,3846.3223838879167
2017-06-02 13:00:00,3877.9962840708417
2017-06-02 14:00:00,3656.412021118776
2017-06-02 15:00:00,2747.574743079943
2017-06-02 16:00:00,2756.907096018399
2017-06-02 17:00:00,3763.7952239864103
2017-06-02 18:00:00,2727.034301291418
2017-06-02 19:00:00,3784.098540095179
2017-06-02 20:00:00,2759.3028164863827
2017-06-02 21:00:00,2696.916821664513
2017-06-02 22:00:00,2602.8612873811644
2017-06-02 23:00:00,2085.818076204574
2017-06-03 00:00:00,2757.009578859007
2017-06-03 01:00:00,2926.620614950653
2017-06-03 02:00:00,5080.87192506977
2017-06-03 03:00:00,2644.193117471563
2017-06-03 04:00:00,2609.1235820880174
2017-06-03 05:00:00,2599.4161218069166
2017-06-03 06:00:00,2586.9002041461345
2017-06-03 07:00:00,2528.7757030740777
2017-06-03 08:00:00,2578.5649968739044
2017-06-03 09:00:00,2652.653888912281
2017-06-03 10:00:00,2783.573645620848
2017-06-03 11:00:00,5106.673590068131
2017-06-03 12:00:00,2684.251354504233
2017-06-03 13:00:00,2815.145502710221
2017-06-03 14:00:00,3633.9240350196487
2017-06-03 15:00:00,4116.326691060939
2017-06-03 16:00:00,2204.6914722078063
2017-06-03 17:00:00,2705.6642011068507
2017-06-03 18:00:00,2764.217585137837
2017-06-03 19:00:00,2772.297888312991
2017-06-03 20:00:00,2759.1199224511065
2017-06-03 21:00:00,2714.92841106563
2017-06-03 22:00:00,2632.9728697581013
2017-06-03 23:00:00,2610.0114256171382
2017-06-04 00:00:00,2578.0489340699605
2017-06-04 01:00:00,2580.185714327976
2017-06-04 02:00:00,2543.747899864109
2017-06-04 03:00:00,2512.4887015925024
2017-06-04 04:00:00,2494.4463115470817
2017-06-04 05:00:00,2376.871486241992
2017-06-04 06:00:00,2357.1030260898815
2017-06-04 07:00:00,2400.6917697354056
2017-06-04 08:00:00,2473.454361667401
2017-06-04 09:00:00,2476.426340216736
2017-06-04 10:00:00,2487.2721360138767
2017-06-04 11:00:00,2654.3810505687907
2017-06-04 12:00:00,2641.729574813263
2017-06-04 13:00:00,2685.319992891923
2017-06-04 14:00:00,2631.734336236048
2017-06-04 15:00:00,2641.2358533322267
2017-06-04 16:00:00,2664.741951822263
2017-06-04 17:00:00,2608.876009847212
2017-06-04 18:00:00,2632.1889611443803
2017-06-04 19:00:00,2697.3301406539576
2017-06-04 20:00:00,2670.130660562687
2017-06-04 21:00:00,2654.6081936141845
2017-06-04 22:00:00,2459.7022839450474
2017-06-04 23:00:00,2545.709004747546
2017-06-05 00:00:00,2403.679035127977
2017-06-05 01:00:00,2371.622277285692
2017-06-05 02:00:00,2450.3893488231643
2017-06-05 03:00:00,2439.1537338450826
2017-06-05 04:00:00,2478.1397098715042
2017-06-05 05:00:00,2363.2714142250716
2017-06-05 06:00:00,2330.8569983022935
2017-06-05 07:00:00,2266.9435171260093
2017-06-05 08:00:00,2272.5976780272767
2017-06-05 09:00:00,2426.7972973196593
2017-06-05 10:00:00,3404.563902661123
2017-06-05 11:00:00,2265.375088467563
2017-06-05 12:00:00,2402.7390462864405
2017-06-05 13:00:00,2448.23383537232
2017-06-05 14:00:00,2470.118550330455
2017-06-05 15:00:00,2492.0462943518423
2017-06-05 16:00:00,2574.052359276453
2017-06-05 17:00:00,2660.385101258352
2017-06-05 18:00:00,2614.676891447897
2017-06-05 19:00:00,2610.3672858499494
2017-06-05 20:00:00,3735.1102279241118
2017-06-05 21:00:00,2551.2080898660633
2017-06-05 22:00:00,2405.499901966252
2017-06-05 23:00:00,2578.7494455160113
2017-06-06 00:00:00,2242.1048008828975
2017-06-06 01:00:00,2255.018633163072
2017-06-06 02:00:00,2454.961134082624
2017-06-06 03:00:00,2491.3411219245663
2017-06-06 04:00:00,2394.290598356032
2017-06-06 05:00:00,2374.808007700254
2017-06-06 06:00:00,2268.7475586402197
2017-06-06 07:00:00,2311.3066010703933
2017-06-06 08:00:00,2313.0207209020427
2017-06-06 09:00:00,2442.5004859914643
2017-06-06 10:00:00,2414.316494836843
2017-06-06 11:00:00,2508.127729670862
2017-06-06 12:00:00,2571.9423619493655
2017-06-06 13:00:00,3757.2745810655156
2017-06-06 14:00:00,2596.8667982532306
2017-06-06 15:00:00,3779.5173426121723
2017-06-06 16:00:00,2576.3790581180774
2017-06-06 17:00:00,2518.3721777602277
2017-06-06 18:00:00,2479.4425881956968
2017-06-06 19:00:00,3787.889712346391
2017-06-06 20:00:00,2660.4628580052567
2017-06-06 21:00:00,3587.740192702599
2017-06-06 22:00:00,3565.44490944599
2017-06-06 23:00:00,2501.542844478211
2017-06-07 00:00:00,2523.0286255112633
2017-06-07 01:00:00,2490.037164547718
2017-06-07 02:00:00,2429.8962116153443
2017-06-07 03:00:00,2412.887123858408
2017-06-07 04:00:00,2389.846167232663
2017-06-07 05:00:00,2411.6949633252425
2017-06-07 06:00:00,2419.396148949225
2017-06-07 07:00:00,2442.416107456168
2017-06-07 08:00:00,2600.949738199961
2017-06-07 09:00:00,2715.1939594519426
2017-06-07 10:00:00,2699.4077427598595
2017-06-07 11:00:00,2412.394501698126
2017-06-07 12:00:00,2584.6814802317786
2017-06-07 13:00:00,2647.687825746143
2017-06-07 14:00:00,2720.7891525828227
2017-06-07 15:00:00,2568.446621571995
2017-06-07 16:00:00,2709.5881535962626
2017-06-07 17:00:00,2715.283641870019
2017-06-07 18:00:00,2691.6873102931368
2017-06-07 19:00:00,2818.040819160876
2017-06-07 20:00:00,4372.443725023269
2017-06-07 20:00:00,2905.973680382998
2017-06-07 21:00:00,4222.026817610882
2017-06-07 21:00:00,4402.725858983131
2017-06-07 22:00:00,2227.8370940899867
2017-06-07 23:00:00,2253.1067061802187
2017-06-07 23:00:00,4069.0315669092497
2017-06-08 00:00:00,2881.4567661786473
2017-06-08 01:00:00,2708.7107974789
2017-06-08 02:00:00,4130.048459108676
2017-06-08 03:00:00,2531.2091015738133
2017-06-08 04:00:00,3629.817287003031
2017-06-08 05:00:00,3115.2982200277174
2017-06-08 06:00:00,3434.3008246266145
2017-06-08 07:00:00,2550.8349443593006
2017-06-08 08:00:00,3403.596910469769
2017-06-08 09:00:00,3616.9392279482845
2017-06-08 10:00:00,3735.719732915545
2017-06-08 11:00:00,3758.041529448994
2017-06-08 12:00:00,3488.6766554065466
2017-06-08 13:00:00,2695.4779101748627
2017-06-08 14:00:00,2765.4850229975273
2017-06-08 15:00:00,2566.3649321579387
2017-06-08 16:00:00,2446.493549057296
2017-06-08 17:00:00,3630.4107247444676
2017-06-08 18:00:00,3626.824344219098
2017-06-08 19:00:00,3642.0866859018356
2017-06-08 20:00:00,2686.524116780365
2017-06-08 21:00:00,2608.307327208333
2017-06-08 22:00:00,2549.052464923092
2017-06-08 23:00:00,2524.5527291215603
2017-06-09 00:00:00,2545.0205950988557
2017-06-09 01:00:00,2502.78143113214
2017-06-09 02:00:00,2412.6339139817337
2017-06-09 03:00:00,2450.663253939959
2017-06-09 04:00:00,2449.71112783008
2017-06-09 05:00:00,2402.3470580258663
2017-06-09 06:00:00,2409.4981965484394
2017-06-09 07:00:00,2238.6649279175654
2017-06-09 08:00:00,2290.744022257418
2017-06-09 09:00:00,2246.284083004325
2017-06-09 10:00:00,2346.697407589767
2017-06-09 11:00:00,2389.394676115281
2017-06-09 12:00:00,2409.015338445296
2017-06-09 13:00:00,2481.745395085659
2017-06-09 14:00:00,3556.847251686865
2017-06-09 15:00:00,3506.7458842947563
2017-06-09 16:00:00,3852.1059883535454
2017-06-09 17:00:00,2617.885137465457
2017-06-09 18:00:00,2690.281953003101
2017-06-09 19:00:00,2618.7186079733665
2017-06-09 20:00:00,2644.215949169371
2017-06-09 21:00:00,2572.896463670704
2017-06-09 22:00:00,3540.9116956306257
2017-06-09 23:00:00,2538.8730790058908
2017-06-10 00:00:00,2525.6866864894273
2017-06-10 01:00:00,2509.905728269874
2017-06-10 02:00:00,2513.983185770552
2017-06-10 03:00:00,2503.484893847188
2017-06-10 04:00:00,2581.6323876912893
2017-06-10 05:00:00,2521.3002509934286
2017-06-10 06:00:00,2448.9023767529425
2017-06-10 07:00:00,2433.367850372848
2017-06-10 08:00:00,2449.7653990960744
2017-06-10 09:00:00,3418.1213751605783
